id,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,year,prior_cost,cost,icost,prior_reduction,reduction,ireduction,z,diversification,emissions,status,base_emissions,base_vmt,base_ef,units,total_cost,n_years,max_annual_policies,min_annual_policies,min_total_policies,max_total_policies,max_annual_policy_scale,max_total_cost,max_annual_cost,min_annual_cost,min_total_cost,min_emissions_chg,min_annual_emissions_chg,effect_emissions,effect_vmt,effect_ef,geoid,max_abs_diff
5,10,10,55,10,10,10,10,10,10,10,2041,69600000,73950000,0.09576534576534576,58002.48133201731,61627.6364152684,0.6901629815515049,0.39296416365842535,0.05,272940.8635847316,success,334568.5,872650475.28,3.8339347708789116e-4,30000,10,17,10,0,1,170,100,510000000,30000000,0,0,0,0,3625.1550832510816,11678440.815210342,-3.941180715116843e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2042,73950000,78300000,0.10139860139860139,61627.6364152684,65252.79149851948,0.6719372745839464,0.3866679379912739,0.05,270875.30850148055,success,336128.10000000003,879118362.26,3.823468083818614e-4,30000,10,18,10,0,1,180,100,540000000,30000000,0,0,0,0,3625.1550832510816,11711049.181222916,-3.9138692287110644e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2043,78300000,82650000,0.10703185703185703,65252.79149851948,68877.94658177056,0.6537115676163878,0.3803717123241224,0.05,268809.75341822946,success,337687.7,885586249.24,3.813154283840786e-4,30000,10,19,10,0,1,190,100,570000000,30000000,0,0,0,0,3625.1550832510816,11743602.401018143,-3.8865577423052855e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2044,82650000,87000000,0.11266511266511267,68877.94658177056,72503.10166502165,0.6354858606488293,0.374075486656971,0.05,266744.1983349784,success,339247.30000000005,892054136.22,3.8029900453971356e-4,30000,10,20,10,0,1,200,100,600000000,30000000,0,0,0,0,3625.1550832510816,11776088.511943817,-3.859912389714282e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2045,87000000,91350000,0.1182983682983683,72503.10166502165,76128.25674827273,0.6172601536812707,0.36777926098981956,0.05,264678.6432517273,success,340806.9,898522023.2,3.7929721386933724e-4,30000,10,21,10,0,1,210,100,630000000,30000000,0,0,0,0,3625.1550832510816,11808524.590730667,-3.8329339702158904e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2046,91350000,95700000,0.12393162393162394,76128.25674827273,79753.41183152382,0.5990344467137122,0.36148303532266807,0.05,263436.5081684762,success,343189.92000000004,904928892.7,3.7924517911682327e-4,30000,10,22,10,0,1,220,100,660000000,30000000,0,0,0,0,3625.1550832510816,11857965.89255333,-3.792965941329385e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2047,95700000,100050000,0.12956487956487955,79753.41183152382,83378.5669147749,0.5808087397461537,0.35518680965551663,0.05,262194.3730852251,success,345572.94,911335762.2,3.791938759933808e-4,30000,10,23,10,0,1,230,100,690000000,30000000,0,0,0,0,3625.1550832510816,11907263.338565826,-3.7533309793502667e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2048,100050000,104400000,0.1351981351981352,83378.5669147749,87003.72199802598,0.5625830327785951,0.3488905839883652,0.05,260952.23800197404,success,347955.96,917742631.7,3.791432891762437e-4,30000,10,24,10,0,1,240,100,720000000,30000000,0,0,0,0,3625.1550832510816,11956444.036960602,-3.7146952180933113e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2049,104400000,108750000,0.14083139083139082,87003.72199802598,90628.87708127707,0.5443573258110366,0.3425943583212137,0.05,259710.1029187229,success,350338.98,924149501.2,3.790934037675591e-4,30000,10,25,10,0,1,250,100,750000000,30000000,0,0,0,0,3625.1550832510816,12005469.417572021,-3.6763925237437434e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2050,108750000,113100000,0.14646464646464646,90628.87708127707,94254.03216452815,0.526131618843478,0.3362981326540623,0.05,258467.96783547185,success,352722,930556370.7,3.790442052797608e-4,30000,10,26,10,0,1,260,100,780000000,30000000,0,0,0,0,3625.1550832510816,12054371.738433838,-3.639089030116338e-7,36109,0.05
6,10,10,19,10,10,10,10,10,10,10,2025,0,3270000,0.0042346542346542344,0,1390.7685064112522,0.9930078193413926,0.4986212367880234,0.01,360636.23149358877,success,362027,787066250.4,4.5997017381448123e-4,30000,10,1,10,0,1,10,100,30000000,30000000,0,0,0,0,1390.7685064112522,4547935.885190964,-3.4992009290135684e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2026,3270000,6540000,0.008469308469308469,1390.7685064112522,2781.5370128225045,0.9860156386827852,0.4972424735760468,0.01,355248.2229871775,success,358029.76,792534838.66,4.517527085690626e-4,30000,10,2,10,0,1,20,100,60000000,30000000,0,0,0,0,1390.7685064112522,4517760.372161865,-3.5578207047137766e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2027,6540000,9810000,0.012703962703962703,2781.5370128225045,4172.305519233757,0.9790234580241778,0.49586371036407023,0.01,349860.21448076627,success,354032.52,798003426.92,4.4364786924090726e-4,30000,10,3,10,0,1,30,100,90000000,30000000,0,0,0,0,1390.7685064112522,4487446.467876434,-3.61843888185831e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2028,9810000,13080000,0.016938616938616938,4172.305519233757,5563.074025645009,0.9720312773655704,0.4944849471520936,0.01,344472.20597435493,success,350035.27999999997,803472015.1800001,4.356533561677096e-4,30000,10,4,10,0,1,40,100,120000000,30000000,0,0,0,0,1390.7685064112522,4456994.06504631,-3.681721594261944e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2029,13080000,16350000,0.021173271173271172,5563.074025645009,6953.842532056261,0.965039096706963,0.49310618394011707,0.01,339084.1974679437,success,346038.04,808940603.44,4.2776693187173657e-4,30000,10,5,10,0,1,50,100,150000000,30000000,0,0,0,0,1390.7685064112522,4426411.356925964,-3.7460035073877407e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2030,16350000,19620000,0.025407925407925407,6953.842532056261,8344.611038467514,0.9580469160483556,0.49172742072814046,0.01,333696.1889615325,success,342040.8,814409191.7,4.199864189720441e-4,30000,10,6,10,0,1,60,100,180000000,30000000,0,0,0,0,1390.7685064112522,4395679.178237915,-3.811950755050475e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2031,19620000,22890000,0.02964257964257964,8344.611038467514,9735.379544878766,0.9510547353897482,0.49034865751616385,0.01,330140.0404551212,success,339875.42,818788307.48,4.15095595400038e-4,30000,10,7,10,0,1,70,100,210000000,30000000,0,0,0,0,1390.7685064112522,4378972.0594882965,-3.8489211817704927e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2032,22890000,26160000,0.033877233877233875,9735.379544878766,11126.148051290018,0.9440625547311408,0.4889698943041873,0.01,326583.89194870996,success,337710.04,823167423.26,4.102568085876902e-4,30000,10,8,10,0,1,80,100,240000000,30000000,0,0,0,0,1390.7685064112522,4362221.521139145,-3.886224675397898e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2033,26160000,29430000,0.03811188811188811,11126.148051290018,12516.91655770127,0.9370703740725334,0.4875911310922107,0.01,323027.7434422988,success,335544.66000000003,827546539.0400001,4.054692324485466e-4,30000,10,9,10,0,1,90,100,270000000,30000000,0,0,0,0,1390.7685064112522,4345429.6875,-3.923861235932691e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2034,29430000,32700000,0.042346542346542344,12516.91655770127,13907.685064112522,0.930078193413926,0.48621236788023414,0.01,319471.5949358875,success,333379.28,831925654.82,4.0073205828966986e-4,30000,10,10,10,0,1,100,100,300000000,30000000,0,0,0,0,1390.7685064112522,4328589.627742767,-3.962496997189646e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2035,32700000,35970000,0.04658119658119658,13907.685064112522,15298.453570523774,0.9230860127553185,0.48483360466825753,0.01,315915.44642947626,success,331213.9,836304770.6,3.9604449435625403e-4,30000,10,11,10,0,1,110,100,330000000,30000000,0,0,0,0,1390.7685064112522,4311714.670658112,-4.001798892261377e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2036,35970000,39240000,0.05081585081585081,15298.453570523774,16689.222076935028,0.9160938320967111,0.4834548414562809,0.01,314883.67792306497,success,331572.9,842280334.14,3.9366097789585516e-4,30000,10,12,10,0,1,120,100,360000000,30000000,0,0,0,0,1390.7685064112522,4314514.449834824,-3.995137554113626e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2037,39240000,42510000,0.05505050505050505,16689.222076935028,18079.99058334628,0.9091016514381037,0.4820760782443044,0.01,313851.90941665374,success,331931.9,848255897.68,3.913110429386246e-4,30000,10,13,10,0,1,130,100,390000000,30000000,0,0,0,0,1390.7685064112522,4317316.288948059,-3.9888092828732624e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2038,42510000,45780000,0.05928515928515928,18079.99058334628,19470.759089757532,0.9021094707794963,0.48069731503232777,0.01,312820.1409102425,success,332290.9,854231461.22,3.889939847514248e-4,30000,10,14,10,0,1,140,100,420000000,30000000,0,0,0,0,1390.7685064112522,4320112.760066986,-3.982481011632899e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2039,45780000,49050000,0.06351981351981352,19470.759089757532,20861.527596168784,0.8951172901208889,0.4793185518203512,0.01,311788.3724038312,success,332649.9,860207024.76,3.8670911818327713e-4,30000,10,15,10,0,1,150,100,450000000,30000000,0,0,0,0,1390.7685064112522,4322912.86110878,-3.9761527403925356e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2040,49050000,52320000,0.06775446775446775,20861.527596168784,22252.296102580036,0.8881251094622815,0.4779397886083746,0.01,310756.60389742,success,333008.9,866182588.3,3.84455776989901e-4,30000,10,16,10,0,1,160,100,480000000,30000000,0,0,0,0,1390.7685064112522,4325709.697008133,-3.968492201522622e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2041,52320000,55590000,0.071989121989122,22252.296102580036,23643.064608991288,0.8811329288036741,0.476561025396398,0.01,310925.43539100874,success,334568.5,872650475.28,3.8339347708789116e-4,30000,10,17,10,0,1,170,100,510000000,30000000,0,0,0,0,1390.7685064112522,4337845.813035965,-3.941180715116843e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2042,55590000,58860000,0.07622377622377623,23643.064608991288,25033.83311540254,0.8741407481450667,0.47518226218442144,0.01,311094.2668845975,success,336128.10000000003,879118362.26,3.823468083818614e-4,30000,10,18,10,0,1,180,100,540000000,30000000,0,0,0,0,1390.7685064112522,4349956.780672073,-3.9138692287110644e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2043,58860000,62130000,0.08045843045843046,25033.83311540254,26424.601621813792,0.8671485674864593,0.47380349897244484,0.01,311263.09837818623,success,337687.7,885586249.24,3.813154283840786e-4,30000,10,19,10,0,1,190,100,570000000,30000000,0,0,0,0,1390.7685064112522,4362048.908472061,-3.8865577423052855e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2044,62130000,65400000,0.08469308469308469,26424.601621813792,27815.370128225044,0.8601563868278519,0.4724247357604683,0.01,311431.929871775,success,339247.30000000005,892054136.22,3.8029900453971356e-4,30000,10,20,10,0,1,200,100,600000000,30000000,0,0,0,0,1390.7685064112522,4374113.45243454,-3.859912389714282e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2045,65400000,68670000,0.08892773892773893,27815.370128225044,29206.138634636296,0.8531642061692445,0.4710459725484917,0.01,311600.7613653637,success,340806.9,898522023.2,3.7929721386933724e-4,30000,10,21,10,0,1,210,100,630000000,30000000,0,0,0,0,1390.7685064112522,4386162.983179092,-3.8329339702158904e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2046,68670000,71940000,0.09316239316239316,29206.138634636296,30596.907141047548,0.8461720255106371,0.4696672093365151,0.01,312593.0128589525,success,343189.92000000004,904928892.7,3.7924517911682327e-4,30000,10,22,10,0,1,220,100,660000000,30000000,0,0,0,0,1390.7685064112522,4404528.082609177,-3.792965941329385e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2047,71940000,75210000,0.0973970473970474,30596.907141047548,31987.6756474588,0.8391798448520297,0.4682884461245385,0.01,313585.2643525412,success,345572.94,911335762.2,3.791938759933808e-4,30000,10,23,10,0,1,230,100,690000000,30000000,0,0,0,0,1390.7685064112522,4422837.774753571,-3.7533309793502667e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2048,75210000,78480000,0.10163170163170163,31987.6756474588,33378.444153870056,0.8321876641934223,0.4669096829125619,0.01,314577.51584613,success,347955.96,917742631.7,3.791432891762437e-4,30000,10,24,10,0,1,240,100,720000000,30000000,0,0,0,0,1390.7685064112522,4441108.610630035,-3.7146952180933113e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2049,78480000,81750000,0.10586635586635587,33378.444153870056,34769.21266028131,0.8251954835348149,0.46553091970058535,0.01,315569.76733971864,success,350338.98,924149501.2,3.790934037675591e-4,30000,10,25,10,0,1,250,100,750000000,30000000,0,0,0,0,1390.7685064112522,4459317.5983428955,-3.6763925237437434e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2050,81750000,85020000,0.1101010101010101,34769.21266028131,36159.98116669256,0.8182033028762075,0.46415215648860875,0.01,316562.01883330743,success,352722,930556370.7,3.790442052797608e-4,30000,10,26,10,0,1,260,100,780000000,30000000,0,0,0,0,1390.7685064112522,4477482.061386108,-3.639089030116338e-7,36109,0.01
7,10,10,10,10,10,10,10,10,10,10,2025,0,3000000,0.003885003885003885,0,832.1718622012953,0.9958162009186303,0.4998506024018171,0,361194.8281377987,success,362027,787066250.4,4.5997017381448123e-4,30000,10,1,10,0,1,10,100,30000000,30000000,0,0,0,0,832.1718622012953,2623907.0534706116,-3.4992009290135684e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2026,3000000,6000000,0.00777000777000777,832.1718622012953,1664.3437244025906,0.9916324018372608,0.4997012048036342,0,356365.4162755974,success,358029.76,792534838.66,4.517527085690626e-4,30000,10,2,10,0,1,20,100,60000000,30000000,0,0,0,0,832.1718622012953,2606497.836112976,-3.5578207047137766e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2027,6000000,9000000,0.011655011655011656,1664.3437244025906,2496.515586603886,0.9874486027558911,0.4995518072054514,0,351536.0044133961,success,354032.52,798003426.92,4.4364786924090726e-4,30000,10,3,10,0,1,30,100,90000000,30000000,0,0,0,0,832.1718622012953,2589007.9379081726,-3.61843888185831e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2028,9000000,12000000,0.01554001554001554,2496.515586603886,3328.6874488051812,0.9832648036745215,0.4994024096072685,0,346706.5925511948,success,350035.27999999997,803472015.1800001,4.356533561677096e-4,30000,10,4,10,0,1,40,100,120000000,30000000,0,0,0,0,832.1718622012953,2571437.5734329224,-3.681721594261944e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2029,12000000,15000000,0.019425019425019424,3328.6874488051812,4160.859311006477,0.9790810045931518,0.4992530120090856,0,341877.1806889935,success,346038.04,808940603.44,4.2776693187173657e-4,30000,10,5,10,0,1,50,100,150000000,30000000,0,0,0,0,832.1718622012953,2553794.6462631226,-3.7460035073877407e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2030,15000000,18000000,0.023310023310023312,4160.859311006477,4993.031173207772,0.9748972055117823,0.49910361441090273,0,337047.7688267922,success,342040.8,814409191.7,4.199864189720441e-4,30000,10,6,10,0,1,60,100,180000000,30000000,0,0,0,0,832.1718622012953,2536063.241958618,-3.811950755050475e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2031,18000000,21000000,0.027195027195027196,4993.031173207772,5825.203035409067,0.9707134064304126,0.4989542168127199,0,334050.21696459095,success,339875.42,818788307.48,4.15095595400038e-4,30000,10,7,10,0,1,70,100,210000000,30000000,0,0,0,0,832.1718622012953,2526424.3125915527,-3.8489211817704927e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2032,21000000,24000000,0.03108003108003108,5825.203035409067,6657.374897610362,0.966529607349043,0.498804819214537,0,331052.66510238964,success,337710.04,823167423.26,4.102568085876902e-4,30000,10,8,10,0,1,80,100,240000000,30000000,0,0,0,0,832.1718622012953,2516760.277748108,-3.886224675397898e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2033,24000000,27000000,0.03496503496503497,6657.374897610362,7489.546759811657,0.9623458082676734,0.4986554216163542,0,328055.1132401884,success,335544.66000000003,827546539.0400001,4.054692324485466e-4,30000,10,9,10,0,1,90,100,270000000,30000000,0,0,0,0,832.1718622012953,2507072.424888611,-3.923861235932691e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2034,27000000,30000000,0.03885003885003885,7489.546759811657,8321.718622012952,0.9581620091863038,0.4985060240181713,0,325057.5613779871,success,333379.28,831925654.82,4.0073205828966986e-4,30000,10,10,10,0,1,100,100,300000000,30000000,0,0,0,0,832.1718622012953,2497355.4968833923,-3.962496997189646e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2035,30000000,33000000,0.042735042735042736,8321.718622012952,9153.890484214247,0.9539782101049341,0.49835662641998846,0,322060.0095157858,success,331213.9,836304770.6,3.9604449435625403e-4,30000,10,11,10,0,1,110,100,330000000,30000000,0,0,0,0,832.1718622012953,2487621.4385032654,-4.001798892261377e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2036,33000000,36000000,0.046620046620046623,9153.890484214247,9986.062346415543,0.9497944110235645,0.4982072288218055,0,321586.8376535845,success,331572.9,842280334.14,3.9366097789585516e-4,30000,10,12,10,0,1,120,100,360000000,30000000,0,0,0,0,832.1718622012953,2489235.9495162964,-3.995137554113626e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2037,36000000,39000000,0.050505050505050504,9986.062346415543,10818.23420861684,0.9456106119421949,0.4980578312236227,0,321113.6657913832,success,331931.9,848255897.68,3.913110429386246e-4,30000,10,13,10,0,1,130,100,390000000,30000000,0,0,0,0,832.1718622012953,2490852.7135849,-3.9888092828732624e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2038,39000000,42000000,0.05439005439005439,10818.23420861684,11650.406070818135,0.9414268128608252,0.4979084336254398,0,320640.4939291819,success,332290.9,854231461.22,3.889939847514248e-4,30000,10,14,10,0,1,140,100,420000000,30000000,0,0,0,0,832.1718622012953,2492465.6867980957,-3.982481011632899e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2039,42000000,45000000,0.05827505827505827,11650.406070818135,12482.577933019431,0.9372430137794556,0.4977590360272569,0,320167.3220669806,success,332649.9,860207024.76,3.8670911818327713e-4,30000,10,15,10,0,1,150,100,450000000,30000000,0,0,0,0,832.1718622012953,2494081.8071365356,-3.9761527403925356e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2040,45000000,48000000,0.06216006216006216,12482.577933019431,13314.749795220727,0.933059214698086,0.4976096384290741,0,319694.1502047793,success,333008.9,866182588.3,3.84455776989901e-4,30000,10,16,10,0,1,160,100,480000000,30000000,0,0,0,0,832.1718622012953,2495694.887638092,-3.968492201522622e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2041,48000000,51000000,0.06604506604506605,13314.749795220727,14146.921657422023,0.9288754156167164,0.4974602408308912,0,320421.57834257797,success,334568.5,872650475.28,3.8339347708789116e-4,30000,10,17,10,0,1,170,100,510000000,30000000,0,0,0,0,832.1718622012953,2502697.0624923706,-3.941180715116843e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2042,51000000,54000000,0.06993006993006994,14146.921657422023,14979.093519623319,0.9246916165353467,0.49731084323270836,0,321149.0064803767,success,336128.10000000003,879118362.26,3.823468083818614e-4,30000,10,18,10,0,1,180,100,540000000,30000000,0,0,0,0,832.1718622012953,2509683.680534363,-3.9138692287110644e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2043,54000000,57000000,0.07381507381507381,14979.093519623319,15811.265381824614,0.9205078174539771,0.4971614456345254,0,321876.4346181754,success,337687.7,885586249.24,3.813154283840786e-4,30000,10,19,10,0,1,190,100,570000000,30000000,0,0,0,0,832.1718622012953,2516660.535335541,-3.8865577423052855e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2044,57000000,60000000,0.0777000777000777,15811.265381824614,16643.43724402591,0.9163240183726075,0.4970120480363426,0,322603.8627559741,success,339247.30000000005,892054136.22,3.8029900453971356e-4,30000,10,20,10,0,1,200,100,600000000,30000000,0,0,0,0,832.1718622012953,2523619.6875572205,-3.859912389714282e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2045,60000000,63000000,0.08158508158508158,16643.43724402591,17475.609106227206,0.9121402192912378,0.4968626504381597,0,323331.2908937728,success,340806.9,898522023.2,3.7929721386933724e-4,30000,10,21,10,0,1,210,100,630000000,30000000,0,0,0,0,832.1718622012953,2530572.5812911987,-3.8329339702158904e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2046,63000000,66000000,0.08547008547008547,17475.609106227206,18307.780968428502,0.9079564202098682,0.4967132528399768,0,324882.13903157157,success,343189.92000000004,904928892.7,3.7924517911682327e-4,30000,10,22,10,0,1,220,100,660000000,30000000,0,0,0,0,832.1718622012953,2541168.6301231384,-3.792965941329385e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2047,66000000,69000000,0.08935508935508936,18307.780968428502,19139.952830629798,0.9037726211284985,0.49656385524179397,0,326432.98716937023,success,345572.94,911335762.2,3.791938759933808e-4,30000,10,23,10,0,1,230,100,690000000,30000000,0,0,0,0,832.1718622012953,2551731.3838005066,-3.7533309793502667e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2048,69000000,72000000,0.09324009324009325,19139.952830629798,19972.124692831094,0.899588822047129,0.4964144576436111,0,327983.83530716895,success,347955.96,917742631.7,3.791432891762437e-4,30000,10,24,10,0,1,240,100,720000000,30000000,0,0,0,0,832.1718622012953,2562274.754047394,-3.7146952180933113e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2049,72000000,75000000,0.09712509712509712,19972.124692831094,20804.29655503239,0.8954050229657593,0.49626506004542825,0,329534.6834449676,success,350338.98,924149501.2,3.790934037675591e-4,30000,10,25,10,0,1,250,100,750000000,30000000,0,0,0,0,832.1718622012953,2572779.643535614,-3.6763925237437434e-7,36109,0.001
7,10,10,10,10,10,10,10,10,10,10,2050,75000000,78000000,0.10101010101010101,20804.29655503239,21636.468417233686,0.8912212238843897,0.4961156624472453,0,331085.5315827663,success,352722,930556370.7,3.790442052797608e-4,30000,10,26,10,0,1,260,100,780000000,30000000,0,0,0,0,832.1718622012953,2583259.642124176,-3.639089030116338e-7,36109,0.001
